,Date,Time,Vrms ph-n AN Avg,Vrms ph-n BN Avg,Vrms ph-n CN Avg,Vrms ph-n NG Avg,Current A Avg,Current B Avg,Current C Avg,Current Phi AN Avg,Current Phi BN Avg,Current Phi CN Avg,Active Power Total Avg,Apparent Power Total Avg,Reactive Power Total Avg,Cos Phi AN Avg,Cos Phi BN Avg,Cos Phi CN Avg,Cos Phi Total Avg
569,2019-08-31,8:06:13 PM.135,243.26,243.32,243.88,0.56,602.9,538.6,486.9,-7.8,-138.4,-247.9,387750,397950,77550,0.99,0.95,0.99,0.98
570,2019-08-31,8:06:43 PM.135,243.38,243.38,244.04,0.58,601.6,532.1,482.4,-74.78,-136.04,-244.98,386550,395250,59250,0.99,0.96,0.99,0.99
571,2019-08-31,8:07:13 PM.135,243.96,243.92,244.88,0.66,602.7,518.8,485.4,-163.76,-129.64,-237.68,388200,394200,14700,1.0,0.99,1.0,1.0
572,2019-08-31,8:07:43 PM.135,243.94,243.92,244.74,0.68,606.4,522.6,494.3,-81.94,-130.26,-238.84,391950,397800,21150,1.0,0.98,1.0,1.0
573,2019-08-31,8:08:13 PM.135,244.04,243.84,244.6,0.56,630.1,553.7,515.9,-213.32,-129.74,-239.0,411600,416400,19950,1.0,0.99,1.0,1.0
574,2019-08-31,8:08:43 PM.135,243.94,243.12,243.38,0.58,640.3,562.7,510.2,-358.76,-129.98,-238.36,413700,418950,16350,1.0,0.99,1.0,1.0
575,2019-08-31,8:09:13 PM.135,243.74,242.66,242.74,0.66,635.1,552.8,495.5,-358.44,-130.48,-237.54,405150,411300,14400,1.0,0.98,1.0,1.0
576,2019-08-31,8:09:43 PM.135,243.96,242.66,242.42,0.66,640.2,555.9,495.1,-356.1,-130.8,-237.68,406800,413250,15450,1.0,0.98,1.0,1.0
577,2019-08-31,8:10:13 PM.135,243.6,242.34,242.06,0.66,676.7,599.5,532.1,-66.4,-133.34,-241.72,433350,440700,41100,1.0,0.97,1.0,0.99
578,2019-08-31,8:10:43 PM.135,243.64,242.5,242.32,0.66,673.8,591.3,529.0,-1.0,-132.66,-240.4,430950,437700,34050,1.0,0.98,1.0,1.0
579,2019-08-31,8:11:13 PM.135,243.6,242.88,243.26,0.66,676.4,595.6,536.0,-1.58,-132.76,-241.04,435000,441750,38400,1.0,0.98,1.0,1.0
580,2019-08-31,8:11:43 PM.135,243.8,243.26,243.76,0.66,668.7,585.5,526.8,-3.62,-132.4,-240.58,429150,435900,35100,1.0,0.98,1.0,1.0
581,2019-08-31,8:12:13 PM.135,244.02,243.5,243.96,0.66,655.3,567.5,513.5,-31.6,-131.6,-239.2,419100,425550,26850,1.0,0.98,1.0,1.0
582,2019-08-31,8:12:43 PM.135,243.76,243.36,244.02,0.66,653.2,566.9,515.0,-19.68,-131.36,-239.46,418650,424950,27300,1.0,0.98,1.0,1.0
583,2019-08-31,8:13:13 PM.135,243.94,243.68,244.42,0.68,652.0,563.1,515.3,-67.64,-130.7,-239.44,418200,424200,25500,1.0,0.98,1.0,1.0
584,2019-08-31,8:13:43 PM.135,244.3,244.06,244.92,0.68,641.5,553.3,507.1,-278.18,-130.08,-238.56,412050,417900,20100,1.0,0.98,1.0,1.0
585,2019-08-31,8:14:13 PM.135,244.4,244.1,244.98,0.68,642.4,555.3,509.7,-278.7,-129.88,-238.44,413700,419400,19500,1.0,0.98,1.0,1.0
586,2019-08-31,8:14:43 PM.135,244.12,243.84,244.66,0.66,638.6,556.0,509.7,-359.14,-129.38,-238.26,412650,418050,16200,1.0,0.99,1.0,1.0
587,2019-08-31,8:15:13 PM.135,244.1,243.76,244.66,0.66,636.0,555.7,508.2,-359.04,-129.36,-238.38,411450,416850,16200,1.0,0.99,1.0,1.0
588,2019-08-31,8:15:43 PM.135,244.06,243.78,244.68,0.66,635.3,552.4,506.2,-354.34,-129.46,-238.18,409950,415350,16050,1.0,0.99,1.0,1.0
589,2019-08-31,8:16:13 PM.135,244.04,243.68,244.3,0.66,629.4,545.0,497.5,-358.52,-129.12,-237.34,404250,409950,11400,1.0,0.99,1.0,1.0
590,2019-08-31,8:16:43 PM.135,243.74,243.34,243.52,0.62,623.5,553.1,489.9,-113.04,-133.76,-242.96,400650,407700,44700,1.0,0.97,1.0,0.99
591,2019-08-31,8:17:13 PM.135,243.44,243.08,243.18,0.6,616.5,552.2,481.7,-4.34,-135.9,-245.38,395850,403500,58650,1.0,0.96,1.0,0.99
592,2019-08-31,8:17:43 PM.135,243.82,243.44,243.72,0.66,634.2,549.5,494.3,-248.04,-131.74,-240.16,404250,411000,29400,1.0,0.98,1.0,1.0
593,2019-08-31,8:18:13 PM.135,244.34,244.14,244.78,0.68,634.9,541.4,496.0,-359.1,-129.46,-237.44,405000,410850,13950,1.0,0.99,1.0,1.0
594,2019-08-31,8:18:43 PM.135,244.18,243.94,244.68,0.68,638.0,546.7,499.5,-328.28,-129.68,-238.02,407550,413550,16950,1.0,0.99,1.0,1.0
595,2019-08-31,8:19:13 PM.135,244.2,244.0,244.82,0.68,639.7,548.7,502.9,-335.62,-129.72,-238.14,409500,415350,17850,1.0,0.99,1.0,1.0
596,2019-08-31,8:19:43 PM.135,244.2,244.0,244.76,0.68,651.2,563.5,515.2,-204.92,-131.0,-239.96,417900,424350,29400,1.0,0.98,1.0,1.0
597,2019-08-31,8:20:13 PM.135,244.32,244.1,244.88,0.68,662.5,576.2,526.1,-10.52,-130.84,-240.08,427350,433350,29400,1.0,0.98,1.0,1.0
598,2019-08-31,8:20:43 PM.135,244.18,243.8,244.46,0.68,659.7,579.1,524.0,-0.88,-131.04,-240.14,426450,432300,29700,1.0,0.98,1.0,1.0
599,2019-08-31,8:21:13 PM.135,244.22,243.66,244.14,0.56,655.7,575.3,517.6,-129.84,-130.64,-239.78,423150,428550,25950,1.0,0.98,1.0,1.0
600,2019-08-31,8:21:43 PM.135,244.62,244.12,244.56,0.56,629.5,542.7,491.0,-353.4,-128.68,-237.08,403350,408600,9000,1.0,0.99,1.0,1.0
601,2019-08-31,8:22:13 PM.135,243.94,243.68,243.72,0.5,608.8,538.1,482.1,-6.06,-136.4,-246.9,391050,398850,66600,0.99,0.96,0.99,0.99
602,2019-08-31,8:22:43 PM.135,243.9,243.6,243.68,0.5,608.3,538.6,486.5,-10.58,-136.1,-246.2,392250,399750,63750,0.99,0.96,0.99,0.99
603,2019-08-31,8:23:13 PM.135,245.0,244.56,244.94,0.54,608.5,522.0,487.9,-274.02,-127.94,-236.22,392700,397950,4650,1.0,0.99,1.0,1.0
604,2019-08-31,8:23:43 PM.135,244.82,244.48,245.06,0.56,613.1,530.5,500.7,-0.9,-130.1,-238.94,398850,403950,22650,1.0,0.98,1.0,1.0
605,2019-08-31,8:24:13 PM.135,244.94,244.82,245.52,0.56,616.1,528.9,502.4,-1.26,-130.04,-239.22,400200,405300,24300,1.0,0.98,1.0,1.0
606,2019-08-31,8:24:43 PM.135,245.16,245.0,245.78,0.62,610.6,535.2,484.7,-216.62,-131.14,-239.92,395700,401850,26850,1.0,0.98,1.0,1.0
607,2019-08-31,8:25:13 PM.135,244.5,244.34,244.96,0.6,611.9,551.9,485.5,-4.84,-135.74,-245.82,397650,405150,61350,1.0,0.96,0.99,0.99
608,2019-08-31,8:25:43 PM.135,244.56,244.36,245.14,0.62,620.8,553.4,493.6,-137.22,-133.36,-242.78,403050,409800,44400,1.0,0.97,1.0,0.99
609,2019-08-31,8:26:13 PM.135,244.72,244.64,245.48,0.66,625.4,543.1,497.1,-354.14,-129.02,-237.44,404400,409800,12750,1.0,0.99,1.0,1.0
610,2019-08-31,8:26:43 PM.135,244.82,244.68,245.5,0.58,630.9,552.3,504.2,-359.42,-129.12,-238.36,410250,415200,16500,1.0,0.99,1.0,1.0
611,2019-08-31,8:27:13 PM.135,244.94,244.72,245.54,0.6,634.9,556.0,507.0,-141.62,-130.1,-239.1,412500,417900,22200,1.0,0.98,1.0,1.0
612,2019-08-31,8:27:43 PM.135,245.06,244.78,245.58,0.56,647.0,569.9,523.2,-0.84,-130.64,-240.62,423000,428250,29550,1.0,0.98,1.0,1.0
613,2019-08-31,8:28:13 PM.135,244.88,244.56,245.42,0.54,672.3,597.2,550.4,-1.54,-130.9,-241.5,442050,447150,35700,1.0,0.98,1.0,1.0
614,2019-08-31,8:28:43 PM.135,244.46,244.14,245.02,0.56,725.8,658.4,609.1,-2.62,-131.04,-243.14,483300,488550,47250,1.0,0.98,1.0,1.0
615,2019-08-31,8:29:13 PM.135,244.02,243.7,244.56,0.56,764.0,700.6,648.8,-3.5,-131.16,-243.88,511500,516900,55050,1.0,0.98,1.0,0.99
616,2019-08-31,8:29:43 PM.135,243.92,243.56,244.44,0.58,776.7,716.9,662.2,-3.8,-131.4,-244.32,521250,527100,59250,1.0,0.98,1.0,0.99
617,2019-08-31,8:30:13 PM.135,243.86,243.5,244.42,0.58,780.0,722.3,668.5,-3.66,-131.32,-244.3,524550,530400,59100,1.0,0.98,1.0,0.99
618,2019-08-31,8:30:43 PM.135,243.84,243.54,244.4,0.6,769.3,706.2,653.5,-2.7,-130.46,-243.16,515550,520500,48750,1.0,0.98,1.0,1.0
619,2019-08-31,8:31:13 PM.135,243.78,243.44,244.34,0.58,769.5,701.9,651.4,-2.3,-130.0,-242.62,514200,518850,44550,1.0,0.98,1.0,1.0
620,2019-08-31,8:31:43 PM.135,243.76,243.34,244.28,0.56,776.8,706.7,657.1,-2.36,-130.02,-242.8,518400,523050,45750,1.0,0.98,1.0,1.0
621,2019-08-31,8:32:13 PM.135,243.56,243.14,244.08,0.56,766.5,693.0,646.2,-1.84,-129.52,-242.06,509700,514200,39750,1.0,0.99,1.0,1.0
622,2019-08-31,8:32:43 PM.135,243.76,243.34,244.26,0.58,732.7,661.3,611.4,-1.32,-129.58,-241.26,485400,489900,34350,1.0,0.99,1.0,1.0
623,2019-08-31,8:33:13 PM.135,244.2,243.88,244.72,0.62,663.2,581.3,535.8,-21.98,-129.74,-239.48,431550,436500,24000,1.0,0.99,1.0,1.0
624,2019-08-31,8:33:43 PM.135,244.14,243.76,244.64,0.6,656.4,575.3,530.1,-15.02,-130.1,-239.6,426750,431850,25650,1.0,0.98,1.0,1.0
625,2019-08-31,8:34:13 PM.135,243.94,243.58,244.44,0.58,664.4,585.0,535.4,-1.14,-130.58,-240.46,431850,437250,30600,1.0,0.98,1.0,1.0
626,2019-08-31,8:34:43 PM.135,243.62,243.2,244.12,0.56,674.2,603.2,549.4,-2.82,-132.4,-242.76,439800,446400,46500,1.0,0.98,1.0,0.99
627,2019-08-31,8:35:13 PM.135,243.56,243.12,243.98,0.56,679.2,609.1,558.9,-2.16,-131.72,-242.6,445800,451350,42600,1.0,0.98,1.0,1.0
628,2019-08-31,8:35:43 PM.135,243.6,243.14,243.96,0.56,672.3,600.9,553.4,-2.0,-131.66,-242.58,440850,446400,41400,1.0,0.98,1.0,1.0
629,2019-08-31,8:36:13 PM.135,243.42,242.94,243.74,0.56,674.7,600.0,554.2,-1.88,-131.6,-242.48,441000,446550,40650,1.0,0.98,1.0,1.0
630,2019-08-31,8:36:43 PM.135,243.36,242.88,243.68,0.58,676.2,599.8,554.7,-1.96,-131.64,-242.66,441300,446850,41400,1.0,0.98,1.0,1.0
631,2019-08-31,8:37:13 PM.135,243.62,243.12,243.94,0.56,675.4,602.8,556.1,-2.18,-131.96,-242.98,442500,448200,43800,1.0,0.98,1.0,1.0
632,2019-08-31,8:37:43 PM.135,243.92,243.54,244.3,0.56,668.6,592.3,547.6,-1.92,-131.56,-242.38,437100,442650,40050,1.0,0.98,1.0,1.0
633,2019-08-31,8:38:13 PM.135,243.8,243.42,244.28,0.58,671.2,597.1,551.5,-2.1,-131.64,-242.44,439650,445200,41100,1.0,0.98,1.0,1.0
634,2019-08-31,8:38:43 PM.135,243.5,243.06,243.98,0.58,676.9,602.5,557.9,-2.36,-131.74,-242.64,443100,448800,43050,1.0,0.98,1.0,1.0
635,2019-08-31,8:39:13 PM.135,243.54,243.16,244.0,0.58,671.9,595.1,551.9,-1.78,-131.18,-241.92,439200,444450,37800,1.0,0.98,1.0,1.0
636,2019-08-31,8:39:43 PM.135,243.58,243.28,244.06,0.56,666.7,591.5,546.9,-1.48,-130.9,-241.7,436050,441300,35550,1.0,0.98,1.0,1.0
637,2019-08-31,8:40:13 PM.135,243.64,243.36,244.12,0.58,659.2,581.9,537.2,-1.22,-130.76,-241.36,429750,435000,33150,1.0,0.98,1.0,1.0
638,2019-08-31,8:40:43 PM.135,243.74,243.46,244.22,0.58,658.6,579.1,535.0,-10.36,-130.32,-241.0,428700,433800,29850,1.0,0.98,1.0,1.0
639,2019-08-31,8:41:13 PM.135,243.64,243.36,244.08,0.58,668.6,593.7,548.4,-11.66,-131.52,-242.56,436650,442500,40950,1.0,0.98,1.0,1.0
640,2019-08-31,8:41:43 PM.135,243.6,243.26,244.0,0.56,674.8,600.7,553.4,-1.72,-131.34,-242.46,441600,447000,39600,1.0,0.98,1.0,1.0
641,2019-08-31,8:42:13 PM.135,243.86,243.48,244.24,0.58,661.9,585.9,541.2,-1.42,-131.2,-241.82,432300,437700,36000,1.0,0.98,1.0,1.0
642,2019-08-31,8:42:43 PM.135,243.74,243.38,244.12,0.56,661.7,585.1,543.4,-44.4,-130.94,-241.72,432600,437850,34500,1.0,0.98,1.0,1.0
643,2019-08-31,8:43:13 PM.135,244.32,243.98,244.74,0.58,648.1,570.5,530.9,-29.14,-130.1,-240.52,424200,429000,26700,1.0,0.98,1.0,1.0
644,2019-08-31,8:43:43 PM.135,244.36,244.08,244.88,0.58,649.3,576.5,533.0,-0.7,-130.28,-240.7,426450,431400,28800,1.0,0.98,1.0,1.0
645,2019-08-31,8:44:13 PM.135,244.24,244.02,244.78,0.66,651.0,570.2,529.4,-14.96,-130.14,-240.12,424050,429300,26400,1.0,0.98,1.0,1.0
646,2019-08-31,8:44:43 PM.135,244.36,244.14,244.88,0.58,653.4,572.1,529.7,-5.4,-129.94,-240.5,425850,430650,27000,1.0,0.98,1.0,1.0
647,2019-08-31,8:45:13 PM.135,244.5,244.28,245.06,0.58,646.2,563.0,523.3,-168.1,-129.4,-239.76,420750,425400,22350,1.0,0.99,1.0,1.0
648,2019-08-31,8:45:43 PM.135,244.56,244.32,245.08,0.58,642.5,558.5,520.4,-323.7,-128.9,-239.24,418200,422850,18900,1.0,0.99,1.0,1.0
649,2019-08-31,8:46:13 PM.135,244.64,244.42,245.2,0.58,645.7,560.3,524.1,-273.44,-128.9,-239.32,420450,425100,19500,1.0,0.99,1.0,1.0
650,2019-08-31,8:46:43 PM.135,244.58,244.42,245.14,0.58,651.5,570.8,530.4,-192.0,-129.08,-239.72,425850,430500,21450,1.0,0.99,1.0,1.0
651,2019-08-31,8:47:13 PM.135,244.16,244.02,244.72,0.58,664.7,583.3,543.2,-96.2,-129.06,-240.12,434700,439200,23400,1.0,0.99,1.0,1.0
652,2019-08-31,8:47:43 PM.135,243.98,243.78,244.5,0.58,682.9,608.1,565.1,-1.4,-130.22,-241.82,449700,454350,34950,1.0,0.98,1.0,1.0
653,2019-08-31,8:48:13 PM.135,244.08,243.8,244.54,0.58,687.0,617.0,572.0,-1.68,-130.5,-242.38,454500,459300,38100,1.0,0.98,1.0,1.0
654,2019-08-31,8:48:43 PM.135,244.02,243.66,244.42,0.58,693.9,622.6,578.5,-2.0,-130.7,-242.64,458700,463800,40650,1.0,0.98,1.0,1.0
655,2019-08-31,8:49:13 PM.135,243.82,243.48,244.22,0.56,704.3,630.9,586.3,-2.72,-131.44,-243.5,464250,469800,47550,1.0,0.98,1.0,0.99
656,2019-08-31,8:49:43 PM.135,243.58,243.24,243.98,0.6,716.1,644.8,596.9,-4.36,-133.34,-245.52,470250,477750,63900,1.0,0.97,0.99,0.99
657,2019-08-31,8:50:13 PM.135,243.78,243.5,244.22,0.68,681.6,604.4,560.2,-2.98,-132.62,-243.48,445050,451650,49050,1.0,0.98,1.0,0.99
658,2019-08-31,8:50:43 PM.135,243.76,243.44,244.08,0.66,671.6,593.2,548.7,-2.84,-132.58,-242.9,436950,443550,46200,1.0,0.98,1.0,0.99
659,2019-08-31,8:51:13 PM.135,244.04,243.6,244.1,0.66,661.9,576.5,533.2,-1.5,-131.54,-240.98,427800,433800,34350,1.0,0.98,1.0,1.0
660,2019-08-31,8:51:43 PM.135,244.06,243.34,243.46,0.66,677.3,584.5,539.0,-1.38,-131.62,-240.84,434400,440700,34050,1.0,0.98,1.0,1.0
661,2019-08-31,8:52:13 PM.135,244.16,243.5,243.64,0.66,675.7,583.9,539.2,-1.22,-131.42,-240.56,434250,440400,32400,1.0,0.98,1.0,1.0
662,2019-08-31,8:52:43 PM.135,244.36,243.8,244.06,0.64,666.2,576.3,534.3,-3.1,-130.72,-239.98,429900,435600,27600,1.0,0.98,1.0,1.0
663,2019-08-31,8:53:13 PM.135,244.32,243.92,244.42,0.66,665.5,576.4,535.5,-3.02,-130.38,-239.94,430350,435900,26850,1.0,0.98,1.0,1.0
664,2019-08-31,8:53:43 PM.135,244.28,243.92,244.44,0.68,665.3,576.1,535.7,-5.4,-130.24,-240.14,430200,435750,27000,1.0,0.98,1.0,1.0
665,2019-08-31,8:54:13 PM.135,244.12,243.78,244.42,0.66,679.0,592.6,550.7,-1.48,-130.92,-241.36,440850,446550,34800,1.0,0.98,1.0,1.0
666,2019-08-31,8:54:43 PM.135,244.32,244.04,244.74,0.66,673.6,592.2,550.7,-4.0,-130.98,-241.54,439800,445500,35700,1.0,0.98,1.0,1.0
667,2019-08-31,8:55:13 PM.135,244.38,244.08,244.84,0.66,665.7,585.3,541.4,-10.1,-129.96,-240.46,434550,439800,27300,1.0,0.98,1.0,1.0
668,2019-08-31,8:55:43 PM.135,244.26,243.96,244.74,0.66,668.5,587.0,550.2,-3.16,-129.78,-240.4,437550,442650,27600,1.0,0.99,1.0,1.0
669,2019-08-31,8:56:13 PM.135,244.32,244.0,244.82,0.68,666.6,585.4,547.8,-3.18,-129.84,-240.28,436200,441300,27600,1.0,0.98,1.0,1.0
670,2019-08-31,8:56:43 PM.135,244.24,243.82,244.72,0.64,672.4,594.8,552.4,-2.44,-131.72,-242.22,439800,445950,41850,1.0,0.98,1.0,1.0
671,2019-08-31,8:57:13 PM.135,244.28,243.94,244.84,0.64,668.3,586.5,546.9,-2.48,-132.0,-242.28,435450,441750,42300,1.0,0.98,1.0,1.0
672,2019-08-31,8:57:43 PM.135,244.32,243.94,244.86,0.64,674.7,590.5,549.3,-2.74,-132.16,-242.56,438600,445050,44550,1.0,0.98,1.0,0.99
673,2019-08-31,8:58:13 PM.135,244.34,244.0,244.84,0.64,677.0,593.0,550.2,-3.0,-132.42,-242.8,439800,446550,46500,1.0,0.98,1.0,0.99
674,2019-08-31,8:58:43 PM.135,244.22,243.92,244.74,0.64,675.1,590.2,547.3,-2.82,-132.42,-242.6,437850,444450,45300,1.0,0.98,1.0,0.99
675,2019-08-31,8:59:13 PM.135,244.58,244.24,245.08,0.64,663.5,575.0,533.2,-2.46,-132.32,-241.98,428550,435150,41700,1.0,0.98,1.0,1.0
676,2019-08-31,8:59:43 PM.135,244.3,243.86,244.76,0.64,688.3,608.0,561.3,-4.76,-134.26,-244.92,446700,455250,62550,1.0,0.97,1.0,0.99
677,2019-08-31,9:00:13 PM.135,244.74,244.34,245.26,0.66,668.2,581.3,539.6,-2.62,-132.22,-242.14,433050,439650,42750,1.0,0.98,1.0,1.0
678,2019-08-31,9:00:43 PM.135,244.94,244.58,245.46,0.66,663.0,576.7,534.6,-2.24,-131.92,-241.82,430050,436500,39900,1.0,0.98,1.0,1.0
679,2019-08-31,9:01:13 PM.135,245.02,244.64,245.54,0.68,657.7,569.6,529.6,-1.7,-131.28,-240.96,426300,432300,34500,1.0,0.98,1.0,1.0
680,2019-08-31,9:01:43 PM.135,245.1,244.68,245.52,0.66,662.4,580.5,538.7,-1.74,-131.24,-241.42,432300,438300,36150,1.0,0.98,1.0,1.0
681,2019-08-31,9:02:13 PM.135,244.94,244.56,245.38,0.66,668.7,588.2,545.7,-1.86,-131.4,-241.8,437250,443100,38100,1.0,0.98,1.0,1.0
682,2019-08-31,9:02:43 PM.135,245.1,244.76,245.62,0.66,665.1,585.7,543.4,-1.54,-131.16,-241.4,435600,441450,35550,1.0,0.98,1.0,1.0
683,2019-08-31,9:03:13 PM.135,245.22,244.86,245.76,0.64,658.2,579.8,539.0,-1.6,-131.26,-241.3,431700,437400,35400,1.0,0.98,1.0,1.0
684,2019-08-31,9:03:43 PM.135,245.02,244.66,245.56,0.64,657.5,578.8,538.3,-1.48,-131.12,-241.3,430650,436500,34650,1.0,0.98,1.0,1.0
685,2019-08-31,9:04:13 PM.135,245.04,244.66,245.54,0.64,658.0,578.4,537.1,-1.42,-131.22,-241.2,430350,436200,34500,1.0,0.98,1.0,1.0
686,2019-08-31,9:04:43 PM.135,245.2,244.72,245.68,0.64,665.5,580.4,539.5,-1.82,-131.46,-241.08,433350,439500,36150,1.0,0.98,1.0,1.0
687,2019-08-31,9:05:13 PM.135,245.06,244.68,245.56,0.66,666.6,582.3,539.4,-1.98,-131.64,-241.44,433800,439950,37950,1.0,0.98,1.0,1.0
688,2019-08-31,9:05:43 PM.135,245.18,244.84,245.64,0.66,668.4,582.4,538.0,-2.06,-131.92,-241.74,434100,440400,39450,1.0,0.98,1.0,1.0
689,2019-08-31,9:06:13 PM.135,244.94,244.48,245.16,0.66,675.4,585.8,542.3,-2.04,-131.78,-241.78,437100,443400,39300,1.0,0.98,1.0,1.0
690,2019-08-31,9:06:43 PM.135,244.74,244.14,244.58,0.66,687.2,599.5,552.8,-2.6,-132.24,-242.54,444900,451500,44550,1.0,0.98,1.0,0.99
691,2019-08-31,9:07:13 PM.135,244.68,243.72,243.86,0.66,690.8,598.7,548.8,-2.4,-132.76,-242.32,443850,450750,44250,1.0,0.98,1.0,1.0
692,2019-08-31,9:07:43 PM.135,244.74,244.06,244.32,0.66,679.7,594.4,546.7,-2.12,-132.38,-242.2,440250,446700,42000,1.0,0.98,1.0,1.0
693,2019-08-31,9:08:13 PM.135,244.62,244.04,244.4,0.66,720.6,644.5,596.6,-2.56,-131.78,-242.98,474600,480750,47100,1.0,0.98,1.0,1.0
694,2019-08-31,9:08:43 PM.135,244.8,244.46,244.92,0.66,731.1,656.1,611.0,-2.66,-131.4,-243.2,484500,490350,48000,1.0,0.98,1.0,1.0
695,2019-08-31,9:09:13 PM.135,244.94,244.74,245.38,0.66,730.9,659.6,616.2,-2.64,-131.02,-243.28,487350,492900,47550,1.0,0.98,1.0,1.0
696,2019-08-31,9:09:43 PM.135,245.18,244.92,245.58,0.64,729.2,659.1,614.3,-2.74,-131.14,-243.28,486600,492300,48150,1.0,0.98,1.0,1.0
697,2019-08-31,9:10:13 PM.135,245.28,245.0,245.76,0.64,722.3,653.1,607.4,-2.38,-130.96,-242.78,482250,487650,44850,1.0,0.98,1.0,1.0
698,2019-08-31,9:10:43 PM.135,245.16,244.9,245.58,0.64,738.9,664.3,623.0,-1.86,-130.0,-242.1,493200,498000,39600,1.0,0.98,1.0,1.0
699,2019-08-31,9:11:13 PM.135,245.42,245.06,245.56,0.66,702.0,618.5,577.3,-1.32,-130.36,-241.18,461100,466500,34050,1.0,0.98,1.0,1.0
700,2019-08-31,9:11:43 PM.135,245.72,245.26,245.7,0.64,646.5,554.7,514.4,-21.98,-130.86,-239.74,417300,423300,26400,1.0,0.98,1.0,1.0
701,2019-08-31,9:12:13 PM.135,245.94,245.54,246.08,0.64,637.0,544.3,506.0,-127.24,-130.42,-238.84,410850,416700,21750,1.0,0.98,1.0,1.0
702,2019-08-31,9:12:43 PM.135,246.1,245.82,246.62,0.66,621.5,526.6,492.2,-347.22,-129.32,-237.62,400050,405750,14250,1.0,0.99,1.0,1.0
703,2019-08-31,9:13:13 PM.135,245.98,245.74,246.48,0.66,627.6,532.1,495.0,-354.6,-129.52,-238.06,403350,409200,16200,1.0,0.99,1.0,1.0
704,2019-08-31,9:13:43 PM.135,243.3,243.04,243.82,0.66,637.2,546.7,507.5,-354.68,-129.42,-238.28,407850,413550,16950,1.0,0.99,1.0,1.0
705,2019-08-31,9:14:13 PM.135,243.4,243.16,243.96,0.66,638.7,554.1,513.6,-302.06,-129.68,-239.02,411750,417300,19800,1.0,0.99,1.0,1.0
706,2019-08-31,9:14:43 PM.135,243.32,243.1,243.9,0.66,639.2,556.4,514.9,-318.74,-129.54,-239.24,412650,418050,19800,1.0,0.99,1.0,1.0
707,2019-08-31,9:15:13 PM.135,243.08,242.76,243.62,0.66,650.9,569.5,527.8,-193.32,-131.28,-241.0,420150,426450,33600,1.0,0.98,1.0,1.0
708,2019-08-31,9:15:43 PM.135,243.34,242.98,243.86,0.68,648.8,567.5,528.2,-0.74,-130.56,-240.26,420600,426150,28050,1.0,0.98,1.0,1.0
709,2019-08-31,9:16:13 PM.135,243.32,242.94,243.8,0.66,660.1,580.7,539.0,-3.42,-130.8,-240.68,429000,434700,31050,1.0,0.98,1.0,1.0
710,2019-08-31,9:16:43 PM.135,243.4,242.94,243.72,0.68,664.6,588.3,544.5,-1.14,-130.98,-240.88,433350,438900,32550,1.0,0.98,1.0,1.0
711,2019-08-31,9:17:13 PM.135,243.24,242.62,243.36,0.68,669.1,588.4,543.2,-13.06,-130.92,-240.58,433650,439350,31350,1.0,0.98,1.0,1.0
712,2019-08-31,9:17:43 PM.135,243.34,242.96,243.58,0.68,660.0,577.4,532.7,-297.38,-129.72,-239.24,427050,432300,21300,1.0,0.99,1.0,1.0
713,2019-08-31,9:18:13 PM.135,243.24,243.04,243.82,0.68,665.3,586.0,542.4,-261.56,-129.56,-239.56,432900,438150,22650,1.0,0.99,1.0,1.0
714,2019-08-31,9:18:43 PM.135,243.26,243.06,243.88,0.68,671.2,593.7,549.7,-34.1,-129.96,-240.38,438000,443250,27450,1.0,0.98,1.0,1.0
715,2019-08-31,9:19:13 PM.135,243.12,242.98,243.78,0.66,678.2,597.7,557.1,-5.68,-130.08,-240.82,441750,447000,30150,1.0,0.98,1.0,1.0
716,2019-08-31,9:19:43 PM.135,243.06,242.9,243.64,0.68,728.4,651.4,608.3,-1.0,-129.32,-241.7,480000,484800,33300,1.0,0.99,1.0,1.0
717,2019-08-31,9:20:13 PM.135,242.84,242.68,243.42,0.66,741.4,664.5,622.6,-1.06,-128.96,-241.4,489600,494100,32250,1.0,0.99,1.0,1.0
718,2019-08-31,9:20:43 PM.135,242.76,242.62,243.32,0.66,744.2,668.7,626.3,-1.5,-129.22,-241.62,492000,496650,35100,1.0,0.99,1.0,1.0
719,2019-08-31,9:21:13 PM.135,242.62,242.46,243.18,0.64,733.7,660.7,619.0,-1.22,-129.2,-241.28,485550,489900,32700,1.0,0.99,1.0,1.0
720,2019-08-31,9:21:43 PM.135,242.44,242.3,242.96,0.64,727.2,652.7,611.5,-1.14,-129.06,-241.14,479850,484350,31350,1.0,0.99,1.0,1.0
721,2019-08-31,9:22:13 PM.135,242.4,242.2,242.94,0.64,727.8,653.8,611.1,-1.48,-129.48,-241.22,479700,484500,33900,1.0,0.99,1.0,1.0
722,2019-08-31,9:22:43 PM.135,242.3,242.1,242.82,0.62,744.9,673.6,630.7,-2.96,-130.82,-243.08,492150,497850,48300,1.0,0.98,1.0,0.99
723,2019-08-31,9:23:13 PM.135,242.2,242.08,242.76,0.62,734.8,659.4,619.7,-2.1,-129.98,-242.06,484350,489300,39450,1.0,0.98,1.0,1.0
724,2019-08-31,9:23:43 PM.135,242.08,241.9,242.58,0.62,738.5,666.5,622.3,-2.32,-130.26,-242.3,487050,492150,41850,1.0,0.98,1.0,1.0
